date,open,close,high,low,volume
2025-01-02,15.68,15.24,15.79,15.13,10851.0
2025-01-03,15.23,14.57,15.41,14.49,12752.94
2025-01-06,14.59,14.79,14.86,14.31,8300.31
2025-01-07,14.79,15.04,15.06,14.65,7423.78
2025-01-08,14.99,14.85,15.18,14.53,10913.7
2025-01-09,14.78,14.74,14.91,14.71,4985.0
2025-01-10,14.66,14.39,14.84,14.39,7092.4
2025-01-13,14.25,14.5,14.55,14.02,6243.4
2025-01-14,14.51,14.9,14.93,14.51,8464.0
2025-01-15,14.92,14.73,14.92,14.69,6151.85
2025-01-16,15.11,14.75,15.11,14.57,6219.0
2025-01-17,14.59,14.98,15.04,14.59,5848.0
2025-01-20,14.95,15.23,15.36,14.86,9492.94
2025-01-21,15.23,15.51,15.54,15.17,11372.94
2025-01-22,15.37,15.37,15.6,15.26,8533.0
2025-01-23,15.4,15.36,15.65,15.34,8975.0
2025-01-24,15.36,15.36,15.46,15.22,7190.0
2025-01-27,15.53,15.31,15.63,15.29,7301.0
2025-02-05,15.34,15.3,15.5,15.17,6547.0
2025-02-06,15.36,15.49,15.52,15.19,8554.0
2025-02-07,15.59,15.48,15.63,15.39,11802.0
2025-02-10,15.51,15.53,15.57,15.45,7255.94
2025-02-11,15.49,15.58,15.6,15.34,12103.0
2025-02-12,15.58,15.63,15.66,15.43,9604.0
2025-02-13,15.69,15.42,15.69,15.42,10199.0
2025-02-14,15.44,15.4,15.55,15.31,8469.0
2025-02-17,15.47,15.51,15.56,15.31,7607.25
2025-02-18,15.52,15.09,15.6,15.05,9685.0
2025-02-19,15.19,15.38,15.4,15.12,6874.0
2025-02-20,15.38,15.51,15.58,15.32,7525.0
2025-02-21,15.59,15.58,15.66,15.31,10344.0
2025-02-24,15.58,15.86,16.0,15.48,17245.0
2025-02-25,15.85,16.51,16.52,15.62,31534.81
2025-02-26,16.51,16.88,17.48,16.4,48835.7
2025-02-27,16.88,16.56,16.89,16.25,23630.0
2025-02-28,16.56,16.17,16.56,16.13,14942.31
2025-03-03,16.23,16.18,16.47,16.06,11652.0
2025-03-04,16.21,16.95,17.37,16.06,27797.02
2025-03-05,17.88,17.55,19.12,17.23,71577.24
2025-03-06,17.2,19.08,20.57,17.2,124016.11
2025-03-07,18.29,18.3,19.13,18.09,67199.32
2025-03-10,18.43,19.26,20.27,18.39,74753.29
2025-03-11,19.02,19.54,19.86,18.86,53014.16
2025-03-12,19.55,18.89,19.58,18.79,37638.0
2025-03-13,18.77,18.79,19.01,18.19,33717.66
2025-03-14,18.68,19.94,20.16,18.36,64581.56
2025-03-17,19.78,19.88,20.08,19.43,32138.14
2025-03-18,19.78,19.48,19.89,19.38,21003.7
2025-03-19,19.48,19.02,19.63,18.94,21236.0
2025-03-20,19.1,19.13,19.22,18.77,22602.31
2025-03-21,19.14,19.36,20.0,19.12,33343.0
2025-03-24,19.23,19.26,19.55,18.4,31133.0
2025-03-25,19.35,19.11,19.68,18.9,23091.0
2025-03-26,18.97,19.13,19.42,18.9,20549.62
2025-03-27,19.13,22.96,22.96,19.03,152302.63
2025-03-28,20.87,22.66,24.34,20.58,173461.06
2025-03-31,22.48,20.91,23.34,20.41,127994.54
2025-04-01,20.81,22.33,22.42,20.26,125706.12
2025-04-02,21.72,21.49,21.72,20.85,86385.5
2025-04-03,20.76,21.78,22.36,20.04,91853.51
2025-04-07,20.38,17.95,21.27,17.42,81759.33
2025-04-08,18.09,18.5,19.27,18.09,69929.51
2025-04-09,17.85,18.87,19.14,16.62,62935.56
2025-04-10,19.43,19.24,20.02,19.1,54738.74
2025-04-11,19.59,19.63,20.1,19.0,40778.43
2025-04-14,19.81,19.51,20.24,19.38,38547.0
2025-04-15,19.46,19.71,19.84,19.2,38033.0
2025-04-16,19.54,18.7,19.63,18.53,39172.0
2025-04-17,18.89,22.43,22.43,18.5,80579.28
2025-04-18,24.05,21.37,24.65,21.32,152822.85
2025-04-21,21.54,21.37,21.85,20.87,98303.28
2025-04-22,21.42,20.98,21.78,20.88,76434.92
2025-04-23,21.07,22.44,22.71,20.84,127672.15
2025-04-24,22.36,21.55,22.36,21.04,73755.15
2025-04-25,21.55,20.88,21.77,20.75,46393.0
2025-04-28,20.79,19.95,20.79,19.79,54899.15
2025-04-29,20.21,19.9,20.61,19.84,37286.7
2025-04-30,19.87,19.68,20.17,19.66,29061.0
2025-05-06,19.88,20.44,20.58,19.88,32403.0
2025-05-07,20.65,21.24,21.71,20.59,65170.7
2025-05-08,21.24,21.31,21.44,20.73,44398.0
2025-05-09,21.4,20.87,21.47,20.73,29444.97
2025-05-12,21.07,21.01,21.34,20.82,24448.0
2025-05-13,21.2,21.89,22.38,20.65,76081.94
2025-05-14,21.53,21.56,22.15,21.42,51095.94
2025-05-15,21.7,21.1,21.81,21.03,31632.0
2025-05-16,20.93,21.19,21.34,20.88,24480.01
2025-05-19,20.98,21.38,21.38,20.67,24969.75
2025-05-20,21.32,22.35,22.83,21.07,71663.75
2025-05-21,22.35,23.13,23.45,21.95,87713.17
2025-05-22,22.87,22.09,23.31,21.97,58958.18
