date,open,close,high,low,volume
2025-01-02,8.95,8.71,9.06,8.63,112781.88
2025-01-03,8.72,8.45,8.8,8.4,111235.59
2025-01-06,8.48,8.57,8.71,8.34,92084.55
2025-01-07,8.55,8.59,8.6,8.39,87266.58
2025-01-08,8.59,8.41,8.6,8.23,104572.46
2025-01-09,8.37,8.42,8.5,8.35,74222.01
2025-01-10,8.42,8.16,8.49,8.16,81946.15
2025-01-13,8.1,8.25,8.3,8.04,67029.26
2025-01-14,8.27,8.53,8.55,8.25,98774.0
2025-01-15,8.53,8.46,8.55,8.39,64401.15
2025-01-16,8.5,8.48,8.66,8.41,74240.53
2025-01-17,8.46,8.57,8.64,8.45,71761.71
2025-01-20,8.64,8.59,8.72,8.55,57827.02
2025-01-21,8.58,8.42,8.64,8.36,77196.0
2025-01-22,8.38,8.35,8.4,8.28,55091.77
2025-01-23,8.5,8.28,8.56,8.27,72870.07
2025-01-24,8.28,8.38,8.39,8.27,59500.12
2025-01-27,8.41,8.35,8.54,8.31,70085.6
2025-02-05,8.39,8.4,8.5,8.34,89110.48
2025-02-06,8.36,8.53,8.54,8.3,83061.61
2025-02-07,8.58,8.64,8.75,8.48,116624.65
2025-02-10,8.65,8.68,8.73,8.58,88570.76
2025-02-11,8.7,8.59,8.72,8.48,91094.86
2025-02-12,8.6,8.71,8.75,8.55,107720.09
2025-02-13,8.72,8.71,8.87,8.7,95941.12
2025-02-14,9.04,9.58,9.58,9.01,247138.69
2025-02-17,9.87,9.5,9.92,9.47,570260.97
2025-02-18,9.4,9.94,10.45,9.4,595661.4
2025-02-19,9.66,10.02,10.25,9.56,437188.62
2025-02-20,9.94,9.82,9.95,9.78,245289.71
2025-02-21,9.78,9.67,9.79,9.58,266155.96
2025-02-24,9.67,9.72,9.85,9.63,208381.1
2025-02-25,9.59,9.95,10.15,9.55,315016.02
2025-02-26,9.95,10.2,10.44,9.95,357436.42
2025-02-27,10.2,10.09,10.22,9.93,241679.18
2025-02-28,10.09,9.99,10.2,9.9,260571.37
2025-03-03,10.18,10.99,10.99,10.11,510871.44
2025-03-04,11.07,11.54,11.88,10.75,1232628.12
2025-03-05,11.51,12.69,12.69,11.38,1097640.29
2025-03-06,12.68,13.4,13.8,12.5,1337553.09
2025-03-07,12.96,12.06,13.01,12.06,1066061.37
2025-03-10,11.87,11.54,11.98,11.36,775539.05
2025-03-11,11.45,11.64,11.82,11.36,605943.53
2025-03-12,11.59,11.83,12.09,11.58,555286.68
2025-03-13,11.88,11.66,12.07,11.55,357046.14
2025-03-14,11.58,11.47,11.66,11.24,397760.82
2025-03-17,11.47,11.48,11.58,11.38,235284.49
2025-03-18,11.56,11.35,11.57,11.3,230947.16
2025-03-19,11.31,11.21,11.35,11.15,205634.17
2025-03-20,11.25,11.2,11.3,11.15,157513.23
2025-03-21,11.16,10.73,11.23,10.72,304017.54
2025-03-24,10.75,10.53,10.8,10.29,241257.84
2025-03-25,10.52,10.63,10.74,10.33,222368.15
2025-03-26,10.6,10.64,10.7,10.53,136779.01
2025-03-27,10.59,10.6,10.78,10.47,150951.24
2025-03-28,10.53,10.42,10.62,10.38,117651.0
2025-03-31,10.42,10.26,10.42,10.08,155567.39
2025-04-01,10.34,10.37,10.45,10.3,105354.48
2025-04-02,10.36,10.51,10.64,10.32,150798.43
2025-04-03,10.42,10.32,10.58,10.27,131345.93
2025-04-07,9.8,9.29,9.89,9.29,193624.39
2025-04-08,8.92,8.92,9.32,8.72,311949.42
2025-04-09,8.68,9.11,9.15,8.3,240591.37
2025-04-10,9.25,9.29,9.44,9.2,176180.55
2025-04-11,9.25,9.5,9.65,9.18,167822.3
2025-04-14,9.64,9.61,9.72,9.56,140589.6
2025-04-15,9.65,9.66,9.86,9.55,163071.12
2025-04-16,9.58,9.43,9.7,9.31,132664.97
2025-04-17,9.39,9.45,9.56,9.35,86940.24
2025-04-18,9.43,9.44,9.51,9.3,95229.29
2025-04-21,9.43,9.6,9.61,9.33,89611.41
2025-04-22,9.63,9.61,9.68,9.55,92144.88
2025-04-23,9.63,10.06,10.26,9.63,307866.71
2025-04-24,10.06,10.0,10.14,9.9,179960.0
2025-04-25,10.0,9.89,10.08,9.88,130164.34
2025-04-28,9.9,9.71,9.93,9.61,108850.35
2025-04-29,9.66,10.16,10.29,9.63,210915.05
2025-04-30,10.2,10.37,10.46,10.16,204892.13
2025-05-06,10.4,10.62,10.67,10.32,181926.17
2025-05-07,10.73,10.9,11.1,10.69,290866.18
2025-05-08,10.98,11.24,11.65,10.75,509118.41
2025-05-09,11.1,11.09,11.35,11.04,242629.5
2025-05-12,11.17,11.31,11.38,11.07,234164.61
2025-05-13,11.4,11.35,11.58,11.22,239786.88
2025-05-14,11.28,11.21,11.38,11.18,182373.87
2025-05-15,11.18,11.06,11.25,10.96,186184.25
2025-05-16,11.04,11.17,11.23,11.04,121469.08
2025-05-19,11.31,11.25,11.48,11.18,143424.34
2025-05-20,11.22,11.26,11.3,11.06,121292.46
2025-05-21,11.2,11.1,11.34,11.08,103939.46
2025-05-22,11.09,11.04,11.2,10.97,131133.05
2025-05-23,11.03,11.41,11.97,11.03,495699.51
2025-05-26,11.42,11.76,11.99,11.24,491958.73
2025-05-27,11.76,12.29,12.38,11.6,609100.38
2025-05-28,12.35,11.88,12.45,11.79,422340.8
2025-05-29,11.8,11.88,12.14,11.7,315226.22
2025-05-30,11.88,11.85,11.95,11.75,212306.45
2025-06-03,11.79,12.53,12.58,11.73,511854.08
2025-06-04,12.65,12.86,12.95,12.4,472065.12
2025-06-05,12.98,13.65,13.75,12.9,810145.58
2025-06-06,13.9,13.65,14.2,13.51,772882.36
2025-06-09,13.9,14.75,14.95,13.71,789876.91
2025-06-10,14.68,14.5,14.84,14.27,617404.59
2025-06-11,14.55,14.19,14.93,13.43,1041736.53
2025-06-12,14.25,14.21,14.25,13.89,434147.31
2025-06-13,14.22,13.72,14.22,13.68,337672.17
2025-06-16,13.62,13.81,14.12,13.62,283460.91
2025-06-17,13.8,13.1,13.91,13.05,488882.5
2025-06-18,13.1,13.12,13.2,12.95,224329.33
2025-06-19,13.1,12.8,13.19,12.74,240271.71
2025-06-20,12.74,12.33,12.9,12.28,301644.93
2025-06-23,12.24,12.64,12.87,12.17,354186.91
2025-06-24,12.66,12.81,13.13,12.6,326138.2
2025-06-25,12.85,12.88,13.07,12.69,245186.63
2025-06-26,12.88,12.41,12.93,12.37,291091.52
2025-06-27,12.41,12.42,12.64,12.34,181705.7
2025-06-30,12.42,12.87,13.23,12.4,370144.44
2025-07-01,12.93,12.65,12.96,12.46,213571.48
2025-07-02,12.56,12.4,12.63,12.34,155194.5
2025-07-03,11.96,12.16,12.23,11.4,401370.62
2025-07-04,12.18,12.3,12.4,11.99,373880.54
2025-07-07,12.22,11.8,12.38,11.78,314656.1
2025-07-08,11.81,12.6,12.66,11.8,400759.17
2025-07-09,12.76,12.85,13.08,12.56,431256.92
2025-07-10,12.9,13.52,13.8,12.87,783438.72
2025-07-11,13.39,13.32,13.58,13.0,520598.15
2025-07-14,13.3,13.33,13.54,13.16,280512.7
2025-07-15,13.39,13.37,13.58,13.15,313131.92
2025-07-16,13.31,13.32,13.47,13.12,238737.84
2025-07-17,13.36,13.47,13.56,13.23,219712.32
2025-07-18,13.41,13.11,13.5,12.88,418305.17
2025-07-21,13.01,13.35,13.35,13.0,289207.46
2025-07-22,13.25,13.1,13.39,13.02,232041.37
2025-07-23,13.1,12.99,13.27,12.95,206183.56
2025-07-24,12.97,13.67,13.86,12.97,447285.07
2025-07-25,13.82,13.54,13.88,13.5,249021.44
2025-07-28,13.56,13.43,13.61,13.35,176861.04
2025-07-29,13.38,13.26,13.42,13.15,177368.79
2025-07-30,13.27,13.07,13.34,12.91,222491.13
2025-07-31,13.07,12.97,13.26,12.9,191762.16
2025-08-01,12.98,13.5,13.79,12.98,558248.5
2025-08-04,13.47,13.25,13.68,13.06,420631.79
2025-08-05,13.25,13.2,13.36,13.11,213685.93
2025-08-06,13.16,13.15,13.32,13.02,255567.12
2025-08-07,13.16,13.16,13.6,13.08,393491.02
2025-08-08,13.17,13.68,14.03,13.17,736952.01
2025-08-11,13.7,14.0,14.09,13.59,484626.27
2025-08-12,13.99,13.91,13.99,13.62,328940.8
2025-08-13,13.85,14.2,14.48,13.71,469795.19
2025-08-14,14.21,13.79,14.3,13.72,331506.84
2025-08-15,13.75,14.0,14.13,13.73,239637.5
2025-08-18,14.45,15.4,15.4,14.45,400562.93
2025-08-19,16.47,15.78,16.48,15.42,1284570.1
2025-08-20,15.53,15.55,16.0,15.18,640424.31
2025-08-21,15.88,15.39,16.06,15.35,548804.03
2025-08-22,15.45,15.17,15.49,15.11,413849.98
2025-08-25,15.34,15.47,15.69,15.16,492771.37
2025-08-26,15.44,15.59,15.65,15.17,388150.33
2025-08-27,15.68,14.79,15.69,14.79,514711.02
2025-08-28,14.8,15.13,15.18,14.51,431067.71
2025-08-29,15.13,15.11,15.29,14.91,325263.7
2025-09-01,15.11,15.34,15.45,14.97,339173.28
2025-09-02,15.5,15.72,16.05,15.36,597463.42
2025-09-03,15.65,15.12,15.85,15.09,337897.05
2025-09-04,15.18,14.92,15.8,14.67,498058.57
2025-09-05,14.89,15.95,15.98,14.84,775754.28
2025-09-08,16.1,17.55,17.55,15.9,876772.61
2025-09-09,17.68,17.77,18.3,17.55,1049567.21
2025-09-10,17.65,17.37,17.9,17.1,728604.41
2025-09-11,17.28,17.59,17.69,16.75,529082.4
2025-09-12,17.62,17.3,17.87,17.28,496156.94
2025-09-15,17.31,17.14,17.63,17.11,371134.75
2025-09-16,17.05,16.99,17.16,16.5,446068.9
2025-09-17,16.95,16.99,17.2,16.77,320828.9
2025-09-18,16.99,16.46,17.06,16.21,403505.79
2025-09-19,16.51,17.36,17.69,16.51,725042.96
2025-09-22,17.57,17.28,17.74,17.17,423410.88
2025-09-23,17.17,16.18,17.19,15.63,678916.04
2025-09-24,16.2,16.63,16.7,16.03,405734.23
2025-09-25,16.8,17.06,17.58,16.8,457457.92
2025-09-26,17.1,16.89,18.0,16.88,602614.17
2025-09-29,16.91,17.64,17.64,16.91,595309.97
2025-09-30,17.59,17.46,17.98,17.35,471612.04
