date,open,close,high,low,volume
2025-01-02,73.66,73.11,75.25,72.7,20173.62
2025-01-03,72.88,71.38,74.0,71.24,19703.19
2025-01-06,71.38,71.36,73.51,70.54,20335.34
2025-01-07,71.26,71.22,72.34,70.31,17084.09
2025-01-08,71.27,74.59,75.32,70.69,28922.01
2025-01-09,74.54,73.07,74.94,72.78,18463.0
2025-01-10,72.86,70.36,72.88,70.18,15500.71
2025-01-13,69.82,69.75,71.77,69.43,11390.11
2025-01-14,69.76,69.52,70.13,68.63,24089.18
2025-01-15,69.31,69.62,70.38,68.68,19247.94
2025-01-16,69.42,67.82,70.19,67.6,21409.0
2025-01-17,67.69,68.3,69.0,66.91,18193.94
2025-01-20,68.78,69.44,70.77,68.45,19746.41
2025-01-21,69.66,69.31,70.18,68.52,11774.0
2025-01-22,69.03,69.12,69.42,67.57,14750.31
2025-01-23,69.19,68.92,69.73,68.02,13015.0
2025-01-24,69.47,68.92,69.75,67.43,13516.72
2025-01-27,68.92,70.17,71.26,68.63,15171.95
2025-02-05,70.22,67.03,70.88,66.39,26641.8
2025-02-06,67.21,66.23,67.34,65.6,16918.0
2025-02-07,66.3,65.8,66.61,65.38,21988.99
2025-02-10,65.8,64.71,65.8,63.93,48972.35
2025-02-11,64.74,64.34,65.04,63.91,26022.21
2025-02-12,64.1,65.79,65.85,64.1,27047.0
2025-02-13,65.62,64.87,65.64,64.21,23080.59
2025-02-14,64.71,64.87,65.34,63.83,19799.26
2025-02-17,64.73,62.88,64.78,62.82,49628.8
2025-02-18,62.74,63.22,64.16,62.62,23427.47
2025-02-19,63.23,65.11,65.21,62.87,25555.55
2025-02-20,65.11,64.45,66.28,64.34,16538.0
2025-02-21,64.5,62.27,64.74,61.9,44868.91
2025-02-24,62.28,63.55,64.09,61.67,39561.0
2025-02-25,63.26,63.58,66.56,63.06,35518.57
2025-02-26,63.67,64.11,65.39,63.12,27958.12
2025-02-27,64.19,66.42,67.22,63.73,35158.52
2025-02-28,66.42,65.79,68.14,65.59,21079.65
2025-03-03,65.68,64.59,66.71,64.3,22310.93
2025-03-04,64.56,64.05,64.85,63.64,11973.3
2025-03-05,64.06,63.58,64.4,63.34,12391.28
2025-03-06,63.6,64.62,65.05,63.27,24384.3
2025-03-07,64.53,63.59,65.11,62.67,36274.44
2025-03-10,63.48,64.4,64.58,62.55,18224.85
2025-03-11,63.93,63.57,64.29,63.1,11937.46
2025-03-12,63.68,60.74,63.68,60.45,46223.25
2025-03-13,60.82,62.25,62.51,57.74,59137.07
2025-03-14,61.01,61.32,62.2,60.86,38448.74
2025-03-17,61.71,61.34,62.21,60.61,26259.58
2025-03-18,61.22,61.53,62.33,60.98,20582.75
2025-03-19,61.47,60.82,61.86,60.61,17042.06
2025-03-20,60.71,60.94,61.64,60.63,12113.32
2025-03-21,60.57,59.24,61.43,58.85,25225.02
2025-03-24,59.1,59.55,60.38,58.64,20639.47
2025-03-25,59.57,60.73,60.84,59.57,19777.1
2025-03-26,60.63,60.64,61.38,59.92,13963.49
2025-03-27,60.51,59.99,61.29,59.33,22554.39
2025-03-28,59.79,59.79,60.57,59.56,11211.26
2025-03-31,59.22,58.87,59.88,58.14,36608.31
2025-04-01,58.68,58.13,59.18,57.34,24660.04
2025-04-02,58.17,58.32,58.64,57.81,17108.29
2025-04-03,55.54,50.28,55.82,46.86,139054.46
2025-04-07,46.91,47.01,48.34,44.95,102954.64
2025-04-08,47.46,46.04,48.13,45.59,60105.67
2025-04-09,45.22,45.33,46.26,44.91,63432.77
2025-04-10,49.82,50.8,54.05,49.82,118072.04
2025-04-11,51.41,52.78,53.27,51.21,80356.99
2025-04-14,53.57,53.71,54.42,52.17,75472.61
2025-04-15,53.21,54.2,54.62,52.94,39451.0
2025-04-16,53.64,51.15,54.04,49.85,79133.26
2025-04-17,50.76,52.11,52.43,50.5,34458.47
2025-04-18,52.08,52.64,53.49,51.56,23877.0
2025-04-21,52.51,52.06,53.02,51.82,16381.0
2025-04-22,52.01,51.69,52.63,51.4,18609.68
2025-04-23,52.02,52.76,53.3,51.71,32276.6
2025-04-24,53.02,54.52,54.65,52.46,28760.29
2025-04-25,54.49,53.5,54.58,53.27,23868.97
2025-04-28,53.27,53.1,54.51,52.86,30374.08
2025-04-29,52.53,48.88,52.96,48.23,70920.69
2025-04-30,48.88,48.16,49.07,47.93,49121.02
2025-05-06,48.18,48.63,48.84,47.87,37355.91
2025-05-07,50.58,49.73,52.55,49.28,87813.43
2025-05-08,49.73,50.56,51.04,49.12,39568.99
2025-05-09,50.34,50.76,51.33,50.13,33269.17
