date,open,close,high,low,volume
2025-01-02,5.0,4.86,5.06,4.81,176169.8
2025-01-03,4.88,4.68,4.9,4.67,178047.15
2025-01-06,4.68,4.72,4.75,4.55,131672.0
2025-01-07,4.73,4.8,4.8,4.68,115004.05
2025-01-08,4.77,4.77,4.82,4.65,122537.5
2025-01-09,4.75,4.87,4.98,4.73,202189.85
2025-01-10,4.85,4.67,4.88,4.67,198800.5
2025-01-13,4.98,4.86,5.13,4.81,379846.46
2025-01-14,4.84,4.99,4.99,4.76,378284.76
2025-01-15,4.94,4.87,4.95,4.86,206846.34
2025-01-16,4.89,4.88,4.94,4.85,154037.9
2025-01-17,4.86,4.85,4.88,4.81,103830.35
2025-01-20,4.89,4.91,4.94,4.84,123919.94
2025-01-21,4.94,4.89,4.94,4.86,94337.95
2025-01-22,4.87,4.86,4.91,4.84,81305.59
2025-01-23,4.9,4.87,4.97,4.87,135985.64
2025-01-24,4.86,4.9,4.9,4.83,103549.51
2025-01-27,4.91,4.9,4.97,4.89,110522.75
2025-02-05,4.94,4.91,4.94,4.88,87171.5
2025-02-06,4.89,4.95,4.95,4.88,124835.75
2025-02-07,4.95,5.09,5.14,4.94,291093.01
2025-02-10,5.07,5.1,5.11,5.06,195309.65
2025-02-11,5.1,5.06,5.11,5.02,125667.9
2025-02-12,5.06,5.08,5.09,5.04,112749.25
2025-02-13,5.08,5.02,5.1,5.01,132814.15
2025-02-14,5.02,4.99,5.04,4.98,105260.0
2025-02-17,5.01,5.08,5.09,4.98,165430.56
2025-02-18,5.11,4.95,5.11,4.93,160638.56
2025-02-19,4.95,5.0,5.01,4.94,102433.81
2025-02-20,5.01,5.01,5.04,4.97,113854.5
2025-02-21,4.99,5.05,5.1,4.97,156808.81
2025-02-24,5.06,5.09,5.14,5.04,180647.6
2025-02-25,5.05,5.1,5.15,5.03,180031.86
2025-02-26,5.1,5.13,5.14,5.08,144615.3
2025-02-27,5.12,5.08,5.14,5.01,157161.4
2025-02-28,5.05,4.95,5.06,4.94,146191.15
2025-03-03,4.97,4.96,5.04,4.93,135320.55
2025-03-04,4.92,5.01,5.02,4.92,100525.55
2025-03-05,5.0,4.95,5.01,4.9,127941.19
2025-03-06,4.97,5.02,5.04,4.93,138243.44
2025-03-07,5.02,4.97,5.03,4.95,113896.05
2025-03-10,4.96,5.02,5.04,4.96,97022.8
2025-03-11,4.97,5.04,5.04,4.95,103662.1
2025-03-12,5.05,5.04,5.07,5.0,131007.4
2025-03-13,5.06,5.07,5.07,4.97,191108.41
2025-03-14,5.07,5.19,5.19,5.05,343438.7
2025-03-17,5.23,5.33,5.39,5.21,526627.96
2025-03-18,5.28,5.28,5.34,5.24,269397.42
2025-03-19,5.3,5.25,5.3,5.23,177441.75
2025-03-20,5.23,5.31,5.41,5.23,241862.09
2025-03-21,5.3,5.32,5.4,5.27,279316.0
2025-03-24,5.35,5.24,5.39,5.12,285756.1
2025-03-25,5.24,5.38,5.45,5.19,378729.35
2025-03-26,5.38,5.35,5.41,5.3,264947.4
2025-03-27,5.31,5.29,5.34,5.22,193043.15
2025-03-28,5.29,5.2,5.33,5.19,159392.35
2025-03-31,5.2,5.11,5.2,5.04,165286.0
2025-04-01,5.1,5.16,5.21,5.1,195830.6
2025-04-02,5.16,5.06,5.16,5.05,182242.5
2025-04-03,5.05,5.08,5.11,5.02,142698.3
2025-04-07,4.95,4.4,4.98,4.28,406427.8
2025-04-08,4.46,4.59,4.62,4.41,245269.64
2025-04-09,4.52,4.64,4.68,4.31,242656.25
2025-04-10,4.7,4.7,4.8,4.68,193873.6
2025-04-11,4.69,4.66,4.73,4.63,137798.18
2025-04-14,4.71,4.74,4.77,4.7,124651.2
2025-04-15,4.72,4.75,4.76,4.69,83767.95
2025-04-16,4.77,4.7,4.79,4.61,126137.24
2025-04-17,4.67,4.7,4.73,4.65,72102.0
2025-04-18,4.69,4.69,4.71,4.65,73484.3
2025-04-21,4.68,4.71,4.72,4.66,78033.7
