date,open,close,high,low,volume
2025-01-02,22.45,22.13,22.92,21.76,11707.93
2025-01-03,22.22,21.48,22.3,21.47,14487.19
2025-01-06,21.53,21.35,21.89,21.0,13653.0
2025-01-07,21.3,21.66,21.67,21.13,9970.0
2025-01-08,21.47,21.78,21.85,21.08,10454.0
2025-01-09,21.6,21.73,21.91,21.53,7267.0
2025-01-10,21.76,21.05,21.89,21.03,8547.3
2025-01-13,20.98,21.03,21.62,20.52,11725.59
2025-01-14,21.22,22.28,22.3,21.21,16247.0
2025-01-15,22.44,22.17,22.62,22.04,8091.0
2025-01-16,22.42,22.09,22.45,21.86,8203.0
2025-01-17,22.09,22.08,22.21,21.85,6993.79
2025-01-20,22.12,22.54,22.64,22.05,8575.59
2025-01-21,22.74,22.45,22.74,22.07,8738.0
2025-01-22,22.44,22.43,22.44,22.15,7160.85
2025-01-23,22.44,22.78,23.24,22.44,14551.85
2025-01-24,22.55,22.6,22.81,22.45,7583.59
2025-01-27,22.57,22.54,22.93,22.33,6292.08
2025-02-05,22.54,22.62,22.76,22.5,5132.0
2025-02-06,22.46,22.77,22.77,22.37,9897.0
2025-02-07,22.77,22.78,23.03,22.61,11633.14
2025-02-10,22.82,23.16,23.16,22.82,10047.06
2025-02-11,23.23,23.09,23.27,22.93,5834.26
2025-02-12,23.1,22.99,23.16,22.7,10767.0
2025-02-13,23.03,22.6,23.04,22.55,7511.01
2025-02-14,22.79,22.98,23.17,22.6,13250.26
2025-02-17,23.24,23.37,23.47,23.01,15118.99
2025-02-18,23.37,22.49,23.37,22.43,12398.99
2025-02-19,22.74,22.93,22.98,22.36,9092.0
2025-02-20,23.06,23.25,23.35,22.93,10656.0
2025-02-21,23.31,23.39,23.4,22.89,11135.0
2025-02-24,23.36,23.33,23.63,22.99,11752.19
2025-02-25,23.3,23.11,23.3,22.92,8172.74
2025-02-26,23.12,23.28,23.4,23.02,10219.99
2025-02-27,23.28,23.26,23.33,22.95,10228.0
2025-02-28,23.2,22.69,23.27,22.46,11646.0
2025-03-03,22.67,23.3,23.97,22.6,25456.78
2025-03-04,23.12,23.47,23.5,23.12,9957.23
2025-03-05,23.42,23.31,23.68,23.01,12198.5
2025-03-06,23.37,24.18,25.06,23.33,37578.16
