date,open,close,high,low,volume
2025-01-02,3.9,3.83,3.94,3.77,70108.0
2025-01-03,3.84,3.71,3.85,3.67,87919.5
2025-01-06,3.7,3.74,3.76,3.6,58139.0
2025-01-07,3.74,3.75,3.78,3.67,50463.63
2025-01-08,3.73,3.74,3.76,3.65,57486.15
2025-01-09,3.74,3.69,3.74,3.68,41659.0
2025-01-10,3.7,3.63,3.72,3.61,45633.0
2025-01-13,3.72,3.99,3.99,3.58,331053.51
2025-01-14,3.99,4.24,4.39,3.94,680569.99
2025-01-15,4.18,4.0,4.24,3.95,461392.16
2025-01-16,3.98,3.98,4.08,3.95,292296.09
2025-01-17,3.95,3.91,3.99,3.88,188789.39
2025-01-20,3.94,4.05,4.19,3.89,269853.05
2025-01-21,4.03,3.97,4.09,3.95,145552.46
2025-01-22,3.97,3.9,3.99,3.88,107266.82
2025-01-23,3.94,3.88,3.99,3.88,131328.47
2025-01-24,3.9,3.88,3.9,3.83,71243.99
2025-01-27,3.89,3.88,3.99,3.88,85600.0
2025-02-05,3.9,3.87,3.93,3.85,54778.03
2025-02-06,3.88,3.9,3.9,3.82,79437.49
2025-02-07,3.92,4.06,4.25,3.91,277657.22
2025-02-10,4.05,4.09,4.1,4.05,170791.28
2025-02-11,4.1,4.1,4.13,4.06,96798.5
2025-02-12,4.08,4.1,4.12,4.04,88010.02
2025-02-13,4.09,4.06,4.12,4.05,70554.65
2025-02-14,4.05,4.02,4.08,4.01,73140.0
2025-02-17,4.03,4.04,4.05,4.0,75390.5
2025-02-18,4.04,3.96,4.04,3.95,80720.02
2025-02-19,3.96,3.98,3.99,3.94,54508.5
2025-02-20,3.97,4.0,4.0,3.96,54016.01
2025-02-21,4.01,4.0,4.01,3.92,73901.99
2025-02-24,4.01,4.09,4.09,3.96,116653.5
2025-02-25,4.07,4.02,4.07,4.01,69250.0
2025-02-26,4.02,4.1,4.11,4.01,97182.5
2025-02-27,4.11,4.09,4.12,4.02,83312.0
2025-02-28,4.07,4.03,4.1,4.03,85411.0
2025-03-03,4.04,4.06,4.08,4.02,76188.5
2025-03-04,4.08,4.09,4.09,4.05,71380.0
2025-03-05,4.09,4.04,4.09,4.0,79289.75
2025-03-06,4.04,4.06,4.07,4.01,73750.01
2025-03-07,4.05,3.98,4.05,3.98,104824.51
2025-03-10,3.99,4.02,4.04,3.99,66231.0
2025-03-11,4.0,4.12,4.12,3.96,138942.01
2025-03-12,4.26,4.22,4.51,4.18,341373.61
2025-03-13,4.16,4.14,4.22,4.09,168613.12
2025-03-14,4.14,4.17,4.19,4.1,131566.0
2025-03-17,4.17,4.21,4.22,4.17,102756.5
2025-03-18,4.21,4.2,4.23,4.16,75829.03
2025-03-19,4.2,4.21,4.23,4.15,99651.56
2025-03-20,4.22,4.21,4.25,4.17,93322.0
2025-03-21,4.23,4.19,4.23,4.16,87564.0
2025-03-24,4.19,4.1,4.2,4.03,110565.0
2025-03-25,4.07,4.14,4.16,4.07,66837.25
2025-03-26,4.15,4.21,4.23,4.12,92859.5
2025-03-27,4.23,4.14,4.23,4.12,67858.03
2025-03-28,4.16,4.07,4.16,4.06,67514.0
2025-03-31,4.07,4.0,4.07,3.97,77054.48
2025-04-01,4.0,4.06,4.1,4.0,68010.0
2025-04-02,4.05,4.03,4.07,4.01,44378.0
2025-04-03,4.0,4.08,4.08,4.0,64537.52
2025-04-07,3.96,3.67,3.96,3.67,117856.0
2025-04-08,3.67,3.64,3.71,3.56,138320.0
2025-04-09,3.59,3.71,3.73,3.39,117715.07
2025-04-10,3.72,3.78,3.8,3.72,100850.5
2025-04-11,3.77,3.76,3.8,3.72,52378.5
2025-04-14,3.8,3.81,3.82,3.77,54987.69
2025-04-15,3.81,3.82,3.82,3.76,42968.0
2025-04-16,3.83,3.77,3.83,3.71,49106.0
2025-04-17,3.76,3.85,3.86,3.74,63259.0
2025-04-18,3.85,3.84,3.86,3.81,30575.0
2025-04-21,3.84,3.89,3.9,3.81,62522.5
2025-04-22,3.85,3.89,3.93,3.85,75613.81
2025-04-23,3.89,3.88,3.9,3.87,63345.5
2025-04-24,3.88,3.87,3.9,3.82,43364.5
2025-04-25,3.86,4.26,4.26,3.86,472533.57
2025-04-28,4.34,4.08,4.38,4.0,616926.85
2025-04-29,4.05,4.07,4.09,3.96,291450.24
2025-04-30,4.04,3.97,4.04,3.97,228347.03
2025-05-06,4.0,4.07,4.07,3.97,174416.22
2025-05-07,4.07,4.11,4.13,4.05,235701.06
2025-05-08,4.08,4.11,4.12,4.05,136299.0
2025-05-09,4.11,4.08,4.13,4.08,95213.0
2025-05-12,4.1,4.1,4.11,4.06,94087.01
2025-05-13,4.13,4.06,4.13,4.05,100178.0
2025-05-14,4.06,4.08,4.08,4.03,82581.9
2025-05-15,4.07,4.09,4.13,4.06,119260.7
2025-05-16,4.1,4.09,4.13,4.08,82797.0
2025-05-19,4.1,4.14,4.14,4.08,107607.9
2025-05-20,4.13,4.13,4.15,4.1,84038.0
2025-05-21,4.14,4.16,4.16,4.1,83671.25
2025-05-22,4.15,4.06,4.15,4.06,79979.5
2025-05-23,4.05,4.0,4.1,4.0,77421.97
2025-05-26,4.0,4.04,4.1,4.0,62887.33
2025-05-27,4.05,4.06,4.07,4.01,55357.79
2025-05-28,4.08,4.08,4.12,4.04,74180.46
2025-05-29,4.07,4.1,4.13,4.06,88449.5
2025-05-30,4.11,4.06,4.13,4.05,49943.0
2025-06-03,4.06,4.1,4.11,4.04,77141.0
2025-06-04,4.11,4.12,4.14,4.1,73720.0
2025-06-05,4.12,4.09,4.13,4.07,66814.0
2025-06-06,4.11,4.16,4.16,4.09,98623.75
2025-06-09,4.16,4.17,4.18,4.12,79664.75
2025-06-10,4.18,4.14,4.19,4.1,93231.52
2025-06-11,4.14,4.15,4.17,4.13,58689.0
2025-06-12,4.15,4.15,4.16,4.11,69380.48
2025-06-13,4.11,4.05,4.16,4.05,80412.5
2025-06-16,4.04,4.07,4.1,4.04,51848.9
2025-06-17,4.08,4.07,4.08,4.04,58516.03
2025-06-18,4.05,4.03,4.07,4.01,53544.5
2025-06-19,4.03,3.96,4.05,3.94,75501.0
2025-06-20,3.95,3.91,3.98,3.91,58579.53
2025-06-23,3.91,3.97,3.97,3.87,39793.5
2025-06-24,3.98,4.08,4.09,3.97,96804.36
2025-06-25,4.1,4.11,4.12,4.05,73156.0
2025-06-26,4.12,4.17,4.23,4.09,143148.31
2025-06-27,4.17,4.2,4.27,4.16,101185.7
2025-06-30,4.22,4.3,4.3,4.18,148266.47
2025-07-01,4.29,4.24,4.32,4.21,99504.5
2025-07-02,4.25,4.27,4.28,4.22,99410.02
2025-07-03,4.27,4.28,4.3,4.25,93744.0
2025-07-04,4.29,4.22,4.31,4.21,168029.06
2025-07-07,4.22,4.28,4.29,4.2,118644.88
2025-07-08,4.28,4.32,4.32,4.26,82904.34
2025-07-09,4.32,4.28,4.33,4.27,54647.0
2025-07-10,4.29,4.34,4.36,4.27,104671.32
2025-07-11,4.36,4.32,4.36,4.3,95344.5
2025-07-14,4.32,4.35,4.36,4.3,88213.0
2025-07-15,4.3,4.15,4.3,4.12,256904.53
2025-07-16,4.17,4.19,4.2,4.14,107004.0
2025-07-17,4.2,4.16,4.21,4.14,74841.0
2025-07-18,4.18,4.2,4.21,4.15,97016.5
2025-07-21,4.19,4.34,4.34,4.19,159976.41
2025-07-22,4.33,4.36,4.37,4.29,132693.5
2025-07-23,4.37,4.31,4.37,4.3,111964.02
2025-07-24,4.31,4.37,4.38,4.3,123270.07
2025-07-25,4.36,4.32,4.37,4.3,105763.5
2025-07-28,4.37,4.35,4.39,4.31,121511.0
2025-07-29,4.35,4.3,4.37,4.26,83583.0
2025-07-30,4.29,4.27,4.31,4.21,137391.5
2025-07-31,4.25,4.15,4.26,4.13,132004.2
2025-08-01,4.14,4.17,4.19,4.13,83998.03
2025-08-04,4.16,4.2,4.21,4.12,83446.5
2025-08-05,4.22,4.22,4.24,4.19,82375.52
2025-08-06,4.23,4.21,4.24,4.17,67830.48
2025-08-07,4.21,4.21,4.23,4.18,85092.16
2025-08-08,4.21,4.22,4.23,4.17,82357.5
2025-08-11,4.23,4.26,4.28,4.22,104079.7
2025-08-12,4.27,4.27,4.28,4.23,75820.95
2025-08-13,4.27,4.25,4.28,4.24,111906.49
2025-08-14,4.26,4.15,4.26,4.14,131408.57
2025-08-15,4.15,4.14,4.19,4.14,113819.75
2025-08-18,4.15,4.13,4.18,4.11,149504.0
2025-08-19,4.15,4.17,4.18,4.11,137344.41
2025-08-20,4.15,4.22,4.22,4.15,143264.18
2025-08-21,4.23,4.23,4.25,4.2,133442.62
2025-08-22,4.23,4.21,4.25,4.15,127586.77
2025-08-25,4.22,4.21,4.27,4.2,182314.01
2025-08-26,4.19,4.3,4.46,4.15,445113.55
2025-08-27,4.3,4.31,4.43,4.27,375418.16
2025-08-28,4.31,4.29,4.38,4.14,313657.73
2025-08-29,4.3,4.47,4.63,4.23,507348.89
2025-09-01,4.54,4.44,4.56,4.38,390233.18
2025-09-02,4.44,4.37,4.45,4.28,255000.72
2025-09-03,4.36,4.31,4.39,4.24,223115.06
2025-09-04,4.29,4.3,4.36,4.2,189945.63
2025-09-05,4.3,4.3,4.31,4.23,141942.75
2025-09-08,4.31,4.44,4.58,4.31,279580.88
2025-09-09,4.43,4.41,4.47,4.37,161922.96
2025-09-10,4.4,4.4,4.46,4.38,154207.28
2025-09-11,4.42,4.42,4.44,4.32,151710.29
2025-09-12,4.42,4.4,4.44,4.38,117897.54
2025-09-15,4.4,4.49,4.49,4.35,198024.26
2025-09-16,4.49,4.43,4.49,4.37,194446.5
2025-09-17,4.41,4.56,4.57,4.35,330828.9
2025-09-18,4.52,4.37,4.57,4.35,335114.35
2025-09-19,4.4,4.5,4.73,4.38,401579.11
2025-09-22,4.51,4.4,4.53,4.36,244033.38
2025-09-23,4.4,4.25,4.41,4.18,201677.94
2025-09-24,4.22,4.28,4.28,4.2,111115.96
2025-09-25,4.26,4.24,4.31,4.23,112072.75
2025-09-26,4.24,4.25,4.33,4.2,100137.32
2025-09-29,4.25,4.28,4.29,4.18,71678.34
2025-09-30,4.29,4.2,4.3,4.19,125916.0
